word,pron,freq
~~~~tué,~~~t8e,8.54
~~~~tuée,~~~t8e,4.8500000000000005
~~~~tués,~~~t8e,3.86
~~~~té,~~~~te,358.37999999999994
~~~~tée,~~~te,61.28
~~~~tées,~~~te,8.649999999999997
~~~~tés,~~~te,61.31999999999999
~~~~tôt,~~~to,184.96
~~~~va,~~~va,10.61
~~~~vai,~~~vE,1.53
~~~~vain,~~~~v5,20.7
~~~~vains,~~~~v5,3.81
~~~~vais,~~~vE,25.810000000000002
~~~~vait,~~~vE,46.75
~~~~vant,~~~v@,17.92
~~~~vaut,~~~vo,1.41
~~~~ve,~~~~ve,226.06999999999994
~~~~veau,~~~~vo,2.86
~~~~vent,~~~~v@,1.51
~~~~ver,~~~~ver,602.6600000000001
~~~~veur,~~~~v9R,1.9300000000000002
~~~~vez,~~~ve,97.25999999999999
~~~~vi,~~~~vi,27.230000000000004
~~~~vien,~~~~vj5,1.15
~~~~viens,~~~~vj5,2.19
~~~~vient,~~~~vj5,1.21
~~~~viez,~~~vje,5.029999999999999
~~~~vions,~~~vj§,2.6899999999999995
~~~~voir,~~~~vwaR,44.85
~~~~vons,~~~v§,17.92
~~~~vra,~~~~vRa,5.04
~~~~vrai,~~~~vRE,2.35
~~~~vras,~~~~vRa,2.02
~~~~vrer,~~~~vRe,4.87
~~~~vrez,~~~~vRe,3.5699999999999994
~~~~vront,~~~~vR§,1.03
~~~~vré,~~~~vRe,1.18
~~~~vu,~~~vy,18.5
~~~~vé,~~~ve,635.7099999999999
~~~~vée,~~~ve,134.40999999999997
~~~~vées,~~~ve,12.709999999999999
~~~~vés,~~~ve,50.710000000000015
~~~~za,~~~~za,2.73
~~~~zels,~~~~zEl,1.04
~~~~zer,~~~~zer,1.88
~~~~zon,~~~z§,7.8
~~~~zons,~~~~zons,1.24
~~~~zé,~~~ze,2.62
~~~~zée,~~~ze,1.2
~~~~çais,~~~sE,65.76
~~~~çait,~~~~sE,2.9899999999999998
~~~~çant,~~~~s@,2.96
~~~~çois,~~~~swa,3.82
~~~~çoit,~~~~swa,3.15
~~~~çon,~~~s§,8.88
~~~~çons,~~~s§,13.11
~~~~çu,~~~~sy,10.299999999999999
~~~~çue,~~~~sy,2.77
~~~~çus,~~~~sy,1.37
~~~ba,~~~ba,15.030000000000001
~~~bah,~~~ba,1.76
~~~baient,~~bE,1.49
~~~bais,~~bE,1.36
~~~bait,~~bE,4.029999999999999
~~~bal,~~~bal,3.58
~~~bant,~~b@,3.69
~~~bar,~~baR,7.129999999999999
~~~bard,~~~baR,1.27
~~~bat,~~ba,72.85
~~~bats,~~ba,9.71
~~~be,~~~be,13.54
~~~beau,~~bo,10.12
~~~beaux,~~bo,2.51
~~~ber,~~~ber,180.69
~~~beur,~~b9R,1.94
~~~bez,~~be,4.96
~~~bi,~~~bi,14.7
~~~bib,~~bib,5.71
~~~bie,~~bi,3.76
~~~bien,~~bj5,390.58
~~~bier,~~~bje,5.199999999999999
~~~bies,~~bi,4.2
~~~bif,~~~bif,1.38
~~~bil,~~~bil,4.25
~~~bin,~~b5,9.94
~~~bis,~~~bi,7.9399999999999995
~~~bla,~~~bla,1.74
~~~blais,~~blE,1.37
~~~blait,~~blE,26.99
~~~blant,~~bl@,33.53
~~~ble,~~~ble,2.7199999999999998
~~~bler,~~ble,13.719999999999999
~~~bleu,~~~bl2,2.08
~~~blez,~~ble,15.6
~~~bli,~~~bli,9.51
~~~blie,~~~blie,2.58
~~~blir,~~~bliR,10.53
~~~blis,~~~bli,1.54
~~~blit,~~~bli,1.85
~~~blé,~~ble,15.04
~~~blée,~~ble,2.3799999999999994
~~~blés,~~ble,1.28
~~~bo,~~~bo,5.47
~~~bon,~~~bon,15.849999999999998
~~~bons,~~b§,18.1
~~~bord,~~~bOR,3.79
~~~bou,~~bu,3.21
~~~bour,~~buR,10.52
~~~bours,~~buR,2.4
~~~boutz,~~buts,1.85
~~~brer,~~bRe,2.96
~~~breux,~~bR2,29.89
~~~bril,~~bRil,4.26
~~~bré,~~bRe,3.35
~~~bu,~~~by,61.01999999999999
~~~bur,~~~bur,4.1
~~~bus,~~~by,4.08
~~~by,~bi,2.5
~~~bé,~~be,65.3
~~~bée,~~be,36.37
~~~bées,~~be,2.53
~~~bés,~~be,10.190000000000001
~~~ca,~~~ca,29.83
~~~cail,~~~kaj,2.33
~~~cal,~~~kal,6.31
~~~cals,~~kal,1.8800000000000001
~~~can,~~~k@,5.3
~~~cans,~~~k@,1.02
~~~car,~~~kaR,1.22
~~~card,~~~kaR,20.64
~~~cas,~~~ka,11.559999999999999
~~~cat,~~~ka,89.64
~~~cats,~~~ka,15.76
~~~caux,~~~ko,2.1100000000000003
~~~ce,~~~ce,127.12000000000008
~~~ceau,~~~so,47.89
~~~ceaux,~~~so,24.58
~~~cen,~~~cen,59.02
~~~cend,~~s@,26.09
~~~ceps,~~~sEps,1.06
~~~cept,~~sEpt,7.63
~~~cepts,~~sEpt,1.02
~~~cer,~~~cer,37.79
~~~cert,~~sER,26.51
~~~certs,~~sER,5.14
~~~ces,~~~se,10.86
~~~ceul,~~s9l,1.94
~~~ceur,~~s9R,18.66
~~~ceurs,~~s9R,1.4
~~~cez,~~se,9.61
~~~cha,~~~Sa,2.5799999999999996
~~~chain,~~~S5,67.08
~~~chains,~~~S5,4.18
~~~chais,~~~chais,4.21
~~~chait,~~~SE,15.04
~~~chand,~~~S@,11.1
~~~chant,~~S@,13.48
~~~chants,~~S@,1.07
~~~char,~~~SaR,1.07
~~~chard,~~SaR,4.92
~~~chat,~~~chat,1.08
~~~che,~~~che,46.9
~~~cher,~~~cher,171.54000000000002
~~~chers,~~~chers,2.12
~~~chet,~~~SE,8.760000000000002
~~~chets,~~~SE,2.49
~~~cheur,~~~S9R,4.96
~~~cheurs,~~~S9R,1.08
~~~chez,~~Se,36.77
~~~chi,~~~Si,1.11
~~~cho,~~So,2.6999999999999993
~~~choir,~~SwaR,9.84
~~~choirs,~~SwaR,1.69
~~~chon,~~S§,6.35
~~~chons,~~~S§,4.999999999999999
~~~chot,~~So,2.32
~~~chup,~~~chup,4.45
~~~ché,~~~Se,139.48999999999995
~~~chée,~~Se,31.189999999999998
~~~chées,~~Se,2.96
~~~chés,~~Se,11.48
~~~ci,~~~si,1649.2299999999998
~~~cial,~~~sjal,4.8100000000000005
~~~cias,~~~cias,1.79
~~~cie,~~si,7.429999999999999
~~~cier,~~~sje,15.19
~~~ciers,~~~sje,3.64
~~~cies,~~si,2.19
~~~cieux,~~~sj2,18.549999999999997
~~~ciez,~~sje,2.14
~~~cin,~~~s5,5.6499999999999995
~~~cins,~~~s5,1.85
~~~cir,~~~siR,1.97
~~~cis,~~si,25.6
~~~cié,~~sje,1.39
~~~cker,~~~cker,1.22
~~~ckers,~~~ckers,1.5
~~~cket,~~~kEt,2.92
~~~cla,~~~kla,2.9799999999999995
~~~cler,~~kle,6.91
~~~clez,~~kle,3.88
~~~clu,~~kly,12.4
~~~clue,~~kly,1.82
~~~clus,~~kly,1.88
~~~clut,~~kly,1.65
~~~clé,~~kle,3.83
~~~clée,~~kle,1.83
~~~clés,~~kle,1.3
~~~co,~~ko,34.99999999999999
~~~coeur,~~k9R,1.09
~~~com,~~k§,2.56
~~~con,~~k§,84.03999999999999
~~~cons,~~~k§,3.9499999999999997
~~~cot,~~~ko,1.6400000000000001
~~~cou,~~ku,13.64
~~~cour,~~kuR,5.250000000000001
~~~cours,~~~kuR,51.50000000000001
~~~court,~~~kuR,2.4099999999999997
~~~cra,~~~kRa,1.08
~~~cre,~~~cre,21.49
~~~cret,~~~kRE,9.52
~~~crets,~~~kRE,2.96
~~~cri,~~kRi,2.3899999999999997
~~~cris,~~kRi,2.63
~~~crit,~~kRi,7.8500000000000005
~~~crits,~~kRi,2.5700000000000003
~~~cro,~~kRo,6.6899999999999995
~~~croît,~~~kRwa,1.21
~~~cu,~~~ky,150.23999999999998
~~~cue,~~~ky,2.09
~~~cueil,~~~k9j,18.9
~~~cueils,~~~k9j,3.24
~~~cuer,~~~k8e,9.66
~~~cuit,~~~k8i,11.75
~~~cuits,~~~k8i,11.2
~~~cul,~~~cul,6.94
~~~culs,~~~culs,5.52
~~~cun,~~k1,93.61
~~~cur,~~~kyR,6.300000000000001
~~~curs,~~~curs,1.28
~~~cus,~~~cus,1.47
~~~cué,~~~k8e,2.19
~~~cués,~~~k8e,1.34
~~~cès,~~~sE,84.99
~~~cé,~~~se,102.67
~~~cée,~~~se,24.369999999999994
~~~cées,~~~se,4.99
~~~cés,~~~se,10.499999999999998
~~~da,~~da,15.519999999999994
~~~dai,~~~dai,2.78
~~~daient,~~dE,2.8600000000000003
~~~dain,~~d5,32.269999999999996
~~~dais,~~~dE,7.27
~~~dait,~~dE,16.73
~~~dam,~~~dam,46.31000000000001
~~~dant,~~~dant,326.48
~~~dants,~~~d@,2.69
~~~dat,~~~da,52.78
~~~dats,~~~da,54.96
~~~de,~~~de,38.919999999999995
~~~deau,~~~do,7.16
~~~deaux,~~~do,2.01
~~~del,~~~dEl,97.84
~~~den,~~~den,2.37
~~~dent,~~~d@,52.94
~~~dents,~~~d@,8.02
~~~der,~~~der,150.41
~~~ders,~~~ders,2.44
~~~des,~~~des,1.43
~~~det,~~dE,1.36
~~~deur,~~d9R,16.82
~~~deurs,~~d9R,3.14
~~~deux,~~~d2,7.949999999999999
~~~dez,~~de,59.49000000000001
~~~di,~~di,125.99000000000001
~~~diais,~~~djE,1.23
~~~diait,~~~djE,1.86
~~~dial,~~djal,4.27
~~~diant,~~~dj@,17.099999999999998
~~~diants,~~~dj@,22.65
~~~dict,~~~dict,8.57
~~~die,~~~di,13.07
~~~dien,~~~dj5,26.72
~~~diens,~~~dj5,11.82
~~~dient,~~~dient,1.93
~~~dier,~~~dje,32.19
~~~dies,~~~di,2.58
~~~diez,~~~dje,3.96
~~~din,~~~d5,55.65
~~~ding,~~~ding,3.73
~~~dins,~~~d5,8.05
~~~dions,~~~dj§,1.77
~~~dir,~~diR,2.2899999999999996
~~~dis,~~di,11.669999999999998
~~~dit,~~di,36.73
~~~dits,~~di,18.44
~~~dié,~~~dje,17.37
~~~do,~~~do,4.849999999999999
~~~doir,~~dwaR,1.04
~~~dois,~~~dwa,5.22
~~~don,~~~d§,269.81
~~~dons,~~~d§,16.7
~~~dor,~~dOR,3.91
~~~dors,~~dOR,2.06
~~~dou,~~du,5.18
~~~douer,~~~dwe,1.01
~~~dra,~~dRa,130.11
~~~drai,~~~drai,19.29
~~~drais,~~dRE,198.93
~~~drait,~~dRE,140.99
~~~dras,~~dRa,29.48
~~~dre,~~~dre,32.5
~~~drez,~~dRe,23.18
~~~drix,~~~dRi,2.83
~~~dron,~~dR§,3.4499999999999997
~~~drons,~~dR§,2.31
~~~dront,~~dR§,10.870000000000001
~~~du,~~~dy,254.12
~~~duc,~~~dyk,1.23
~~~due,~~~dy,38.12
~~~dues,~~~dy,7.48
~~~dui,~~d8i,16.099999999999998
~~~duis,~~d8i,29.82
~~~duit,~~~duit,39.66
~~~duits,~~~d8i,17.53
~~~dus,~~~dy,19.81
~~~dy,~~di,4.9399999999999995
~~~dé,~~~de,67.99999999999999
~~~dée,~~~de,6.429999999999998
~~~dées,~~~de,2.34
~~~dés,~~~de,5.859999999999999
~~~fa,~~~fa,3.0999999999999996
~~~fait,~~~fE,86.82
~~~faits,~~~fE,5.5
~~~fan,~~~fan,1.22
~~~fas,~~fa,4.57
~~~fe,~~~fe,1.79
~~~fer,~~~fer,5.29
~~~fes,~~~fes,10.729999999999999
~~~fet,~~~fE,7.42
~~~feur,~~~f9R,1.23
~~~feurs,~~~f9R,1.28
~~~fi,~~fi,56.849999999999994
~~~fiant,~~fj@,3.4
~~~fic,~~~fik,13.24
~~~fie,~~fi,8.979999999999999
~~~fier,~~fje,11.61
~~~fiez,~~fje,1.15
~~~fil,~~~fil,13.38
~~~fils,~~~fils,1.06
~~~fin,~~~fin,1.3
~~~fins,~~f5,1.68
~~~fir,~~fiR,22.519999999999996
~~~fis,~~~fis,2.79
~~~fit,~~fi,188.64
~~~fits,~~~fi,2.04
~~~fié,~~fje,10.71
~~~fiée,~~fje,3.38
~~~flait,~~flE,1.44
~~~flant,~~fl@,1.03
~~~fler,~~fle,7.33
~~~flet,~~flE,3.9299999999999997
~~~flets,~~flE,1.08
~~~flez,~~fle,1.9
~~~flit,~~fli,9.63
~~~flits,~~fli,4.16
~~~flé,~~fle,7.240000000000001
~~~flée,~~fle,1.36
~~~flés,~~fle,1.79
~~~fo,~~~fo,1.9000000000000001
~~~fois,~~~fwa,152.86
~~~fon,~~f§,4.289999999999998
~~~fond,~~~f§,35.85
~~~for,~~fOR,7.640000000000001
~~~fort,~~fOR,13.68
~~~forts,~~fOR,13.96
~~~frer,~~fRe,3.33
~~~fret,~~fRE,1.77
~~~fron,~~fR§,2.7799999999999994
~~~fré,~~fRe,4.319999999999999
~~~fu,~~fy,19.05
~~~fum,~~~fum,24.44
~~~fus,~~fy,7.65
~~~fut,~~fy,1.56
~~~fé,~~~fe,80.32000000000001
~~~ga,~~~ga,7.929999999999999
~~~gae,~~~gae,1.79
~~~gai,~~~gai,6.82
~~~gand,~~~g@,2.1
~~~gant,~~~g@,5.25
~~~gar,~~~gar,5.44
~~~gard,~~gaR,3.58
~~~ge,~~~ge,129.97000000000003
~~~gea,~~Za,1.1400000000000001
~~~geais,~~ZE,4.510000000000001
~~~geait,~~ZE,10.15
~~~gean,~~~gean,1.59
~~~geant,~~Z@,5.300000000000001
~~~gen,~~~gen,5.18
~~~gent,~~~Z@,26.48
~~~geons,~~Z§,6.6499999999999995
~~~ger,~~~ger,379.51
~~~gers,~~~gers,3.87
~~~get,~~~ZE,10.54
~~~gets,~~~gets,1.5
~~~geur,~~Z9R,5.119999999999999
~~~geurs,~~Z9R,2.86
~~~geux,~~~Z2,1.06
~~~gez,~~Ze,73.17
~~~gi,~~~Zi,123.87
~~~gie,~~Zi,7.57
~~~gies,~~Zi,11.02
~~~giez,~~Zje,1.4800000000000002
~~~ging,~~~ging,2.2
~~~gir,~~ZiR,2.51
~~~gis,~~Zi,2.21
~~~git,~~~Zi,2.96
~~~glant,~~gl@,3.9
~~~gle,~~~gle,1.11
~~~gler,~~gle,1.2
~~~glots,~~glo,3.49
~~~glé,~~gle,24.12
~~~glée,~~gle,6.79
~~~glés,~~gle,6.48
~~~gnais,~~NE,1.52
~~~gnait,~~NE,4.35
~~~gnant,~~N@,4.28
~~~gnants,~~N@,1.25
~~~gnar,~~~NaR,5.93
~~~gnard,~~~NaR,9.41
~~~gne,~~~gne,1.95
~~~gner,~~~Ne,25.740000000000002
~~~gnet,~~~NE,6.38
~~~gnets,~~NE,6.17
~~~gneur,~~N9R,148.07
~~~gneurs,~~N9R,6.13
~~~gneux,~~N2,1.6
~~~gnez,~~~Ne,6.43
~~~gno,~~~gno,2.4099999999999997
~~~gnoir,~~NwaR,5.94
~~~gnol,~~NOl,2.14
~~~gnols,~~NOl,1.16
~~~gnon,~~~N§,2.13
~~~gnons,~~~N§,1.28
~~~gné,~~~Ne,7.300000000000001
~~~gnée,~~~Ne,13.61
~~~gnées,~~~Ne,2.93
~~~gnés,~~~Ne,1.97
~~~go,~~~go,29.460000000000004
~~~gon,~~~g§,12.43
~~~gons,~~~g§,3.4
~~~gos,~~~go,3.36
~~~got,~~~go,1.18
~~~gots,~~go,1.11
~~~gou,~~gu,1.42
~~~gouin,~~gw5,2.29
~~~gouins,~~gw5,1.23
~~~gram,~~~gram,3.37
~~~grant,~~~gR@,3.21
~~~gre,~~~gre,1.55
~~~grer,~~~gRe,1.02
~~~gri,~~gRi,3.16
~~~grin,~~gR5,22.060000000000002
~~~grins,~~gR5,1.23
~~~grir,~~gRiR,2.1
~~~grois,~~~gRwa,2.74
~~~grès,~~~gRE,18.52
~~~gré,~~~gRe,48.58
~~~gu,~~gy,1.27
~~~guais,~~~gE,3.1699999999999995
~~~guait,~~~gE,2.94
~~~guer,~~~ge,18.519999999999996
~~~gueur,~~g9R,8.719999999999999
~~~gueurs,~~g9R,1.06
~~~gueux,~~g2,1.41
~~~guez,~~~ge,2.4699999999999993
~~~guin,~~g5,4.34
~~~guins,~~g5,2.4499999999999997
~~~guir,~~giR,1.45
~~~guis,~~gi,1.8
~~~guit,~~~guit,1.1
~~~gué,~~~ge,12.63
~~~guée,~~~ge,6.15
~~~gués,~~~ge,3.47
~~~gè,~~~ZE,15.649999999999999
~~~gé,~~Ze,109.41
~~~gée,~~~Ze,10.89
~~~gées,~~~Ze,2.9099999999999997
~~~gés,~~Ze,6.300000000000001
~~~heur,~~~heur,78.34
~~~heurs,~~~heurs,7.72
~~~hi,~~~i,40.74999999999999
~~~hie,~~~i,2.8899999999999997
~~~hir,~~~iR,10.18
~~~his,~~~i,7.21
~~~hit,~~~hit,3.87
~~~hut,~~y,1.27
~~~jat,~~Za,1.23
~~~je,~~~je,6.36
~~~jet,~~~jet,51.45
~~~jets,~~~ZE,25.92
~~~jo,~~~Zo,5.65
~~~jon,~~Z§,3.44
~~~jonc,~~~jonc,1.65
~~~jou,~~Zu,1.63
~~~jour,~~ZuR,569.88
~~~jours,~~ZuR,1073.05
~~~ju,~~~Zy,6.18
~~~ka,~~~ka,19.11
~~~ke,~~~ke,1.88
~~~kee,~~ki,3.71
~~~kees,~~~kees,5.0
~~~kels,~~kEl,1.03
~~~ker,~~~kER,3.91
~~~ket,~~~kEt,10.91
~~~kets,~~~kEt,5.56
~~~kie,~~~ki,3.39
~~~kies,~~~ki,2.09
~~~king,~~~king,17.38
~~~ky,~~~ki,1.8199999999999998
~~~la,~~~la,64.07
~~~laient,~~lE,30.89
~~~lain,~~l5,3.2
~~~lais,~~lE,418.23
~~~lait,~~lE,313.52
~~~lan,~~~l@,3.11
~~~lant,~~~l@,28.28
~~~lants,~~l@,4.74
~~~lar,~~laR,13.91
~~~lard,~~~lard,7.74
~~~lars,~~laR,120.22
~~~las,~~~las,1.6500000000000001
~~~lasts,~~last,1.04
~~~le,~~~le,506.84000000000003
~~~leau,~~lo,4.45
~~~leaux,~~lo,2.56
~~~lec,~~lEk,7.079999999999999
~~~len,~~lEn,1.2
~~~lent,~~~l@,12.85
~~~lents,~~~l@,5.180000000000001
~~~lep,~~~lEp,1.89
~~~ler,~~~ler,795.8599999999999
~~~lers,~~~lers,4.75
~~~let,~~~let,48.66
~~~lets,~~~lets,42.4
~~~leul,~~~leul,3.45
~~~leur,~~l9R,162.38000000000002
~~~leurs,~~~leurs,128.74
~~~ley,~~~ley,1.78
~~~lez,~~le,562.12
~~~li,~~~li,149.29000000000002
~~~liard,~~ljaR,4.02
~~~lie,~~li,1.75
~~~lien,~~~lj5,24.32
~~~liens,~~~lj5,13.61
~~~lier,~~lje,27.970000000000006
~~~liers,~~lje,45.07000000000001
~~~lieue,~~lj2,6.96
~~~liez,~~lje,44.6
~~~lin,~~l5,6.8
~~~ling,~~~ling,1.44
~~~lio,~~~ljo,15.249999999999998
~~~lion,~~lj§,36.97
~~~lions,~~lj§,97.53
~~~lir,~~~liR,1.35
~~~lis,~~~li,8.66
~~~lo,~lo,10.86
~~~loir,~~lwaR,129.71
~~~loirs,~~lwaR,4.41
~~~lois,~~lwa,4.04
~~~lon,~~l§,31.580000000000002
~~~lons,~~~l§,51.900000000000006
~~~lot,~~lo,209.44000000000003
~~~lots,~~lo,4.7299999999999995
~~~lou,~~lu,1.47
~~~lu,~~ly,186.54
~~~lue,~~~ly,3.58
~~~luent,~~~ly,1.2
~~~luer,~~~l8e,5.65
~~~lut,~~ly,3.81
~~~lué,~~~l8e,4.890000000000001
~~~luée,~~~l8e,1.0899999999999999
~~~ly,~~~li,12.98
~~~lye,~~~lye,1.68
~~~là,~~~la,726.44
~~~lé,~~~le,306.52
~~~lée,~~~le,25.229999999999997
~~~lées,~~~le,5.059999999999999
~~~lés,~~~le,11.049999999999999
~~~ma,~~~ma,52.03999999999999
~~~maient,~~~mE,3.32
~~~main,~~m5,3.77
~~~mais,~~~mE,16.380000000000003
~~~mait,~~~mE,14.879999999999999
~~~mal,~~~mal,138.61
~~~man,~~~man,39.97
~~~mand,~~~m@,1.64
~~~mant,~~~m@,19.53000000000001
~~~mants,~~~m@,17.9
~~~mas,~~ma,4.87
~~~mat,~~~ma,8.53
~~~maux,~~~mo,53.76
~~~me,~~~me,37.779999999999994
~~~meau,~~mo,7.43
~~~meaux,~~mo,3.34
~~~meil,~~mEj,44.51
~~~mel,~~~mEl,2.6799999999999997
~~~men,~~~men,239.07999999999998
~~~ment,~~m@,1649.29
~~~ments,~~~m@,21.48
~~~mer,~~~mer,111.41000000000001
~~~mes,~~~m,11.05
~~~met,~~~mE,93.21
~~~mets,~~~mE,85.51
~~~meur,~~~m9R,3.94
~~~meurs,~~m9R,2.02
~~~meux,~~~m2,1.33
~~~mez,~~~me,83.17000000000002
~~~mi,~~~mi,333.3100000000002
~~~mie,~~mi,5.28
~~~mier,~~~mje,247.99
~~~miers,~~~mje,37.67
~~~miez,~~~mje,3.4599999999999995
~~~min,~~m5,114.34
~~~mins,~~m5,10.85
~~~mir,~~~miR,162.29
~~~mis,~~~mi,170.61999999999998
~~~mit,~~~mi,2.94
~~~mo,~~~mo,26.659999999999997
~~~mois,~~~mwa,2.25
~~~mon,~~~m§,12.67
~~~mons,~~~mons,13.09
~~~mos,~~~mos,2.34
~~~mot,~~~mo,1.31
~~~mour,~~~muR,1.49
~~~mu,~~~my,11.269999999999998
~~~mun,~~m1,26.39
~~~muns,~~m1,3.97
~~~mè,~~~mE,6.21
~~~mé,~~~me,75.88999999999999
~~~mée,~~~me,27.610000000000003
~~~mées,~~~me,6.909999999999999
~~~més,~~~me,19.439999999999998
~~~na,~~na,15.879999999999997
~~~naie,~~nE,27.2
~~~naient,~~~nE,4.02
~~~nais,~~nE,423.44
~~~nait,~~~nE,22.33
~~~nant,~~~n@,10.850000000000001
~~~nap,~~~nap,13.700000000000001
~~~nard,~~naR,79.34
~~~nas,~~~na,2.02
~~~naî,~~nE,2.67
~~~naît,~~nE,103.42
~~~ne,~~~ne,207.36
~~~neau,~~no,12.969999999999999
~~~neaux,~~no,4.2299999999999995
~~~nec,~~nEk,6.609999999999999
~~~nel,~~nEl,15.88
~~~nels,~~nEl,3.36
~~~nent,~~~n@,1.66
~~~ner,~~~ner,249.01
~~~ness,~~~nEs,2.41
~~~net,~~~nE,12.52
~~~nets,~~~nets,2.56
~~~neur,~n9R,126.78
~~~neurs,~n9R,3.92
~~~nez,~~~ne,197.69
~~~ni,~~~ni,20.32
~~~nie,~~~ni,11.6
~~~nien,~~~nj5,1.84
~~~nier,~~~nier,186.92000000000002
~~~niers,~~~niers,48.220000000000006
~~~nies,~~ni,1.04
~~~niez,~~~nje,3.8800000000000003
~~~nil,~~nil,1.3
~~~nion,~~~nj§,28.43
~~~nions,~~~nj§,7.15
~~~nir,~~~niR,73.72999999999999
~~~nis,~~~nis,11.44
~~~nit,~~~nit,1.88
~~~nium,~~~njOm,1.6
~~~no,~~~no,56.74999999999999
~~~nois,~~nwa,37.06999999999999
~~~nom,~~~n§,30.08
~~~non,~~~n§,15.969999999999999
~~~nons,~~~n§,21.88
~~~nos,~~~no,3.8099999999999996
~~~not,~~no,1.38
~~~nou,~~nu,3.87
~~~noui,~~~nwi,6.420000000000001
~~~nouie,~~~nwi,6.32
~~~nouir,~~~nwiR,1.48
~~~nouis,~~~nwi,1.6300000000000001
~~~nouit,~~~nwi,2.16
~~~nours,~~~nours,3.71
~~~nu,~~ny,78.75
~~~nue,~~ny,16.63
~~~nues,~~ny,3.04
~~~num,~~~num,3.65
~~~nus,~~ny,11.91
~~~ny,~~ni,6.57
~~~né,~~ne,265.21999999999997
~~~née,~~ne,22.860000000000007
~~~nées,~~ne,26.440000000000005
~~~nés,~~ne,9.999999999999998
~~~oc,~~~oc,3.96
~~~pa,~~~pa,258.15999999999997
~~~pais,~~pE,1.1700000000000002
~~~pait,~~pE,2.78
~~~pant,~~p@,3.51
~~~part,~~paR,1.56
~~~parts,~~paR,1.39
~~~pas,~~pa,7.7
~~~paud,~~~po,9.6
~~~pe,~~~pe,124.77
~~~peau,~~po,48.62
~~~peaux,~~po,6.29
~~~pec,~~~pEk,33.72
~~~pect,~~~pEkt,81.77
~~~pects,~~~pEkt,14.610000000000001
~~~pel,~~pEl,3.77
~~~pen,~~~p@,12.95
~~~pens,~~~p@,1.45
~~~pent,~~~p@,20.91
~~~pents,~~~p@,11.29
~~~per,~~~per,81.16999999999999
~~~pet,~~pE,2.08
~~~peur,~~p9R,1.27
~~~pez,~~pe,29.500000000000004
~~~phant,~~~f@,10.17
~~~phants,~~~f@,5.17
~~~phin,~~f5,1.76
~~~phins,~~f5,2.63
~~~pho,~~fo,1.99
~~~phé,~~~fe,3.69
~~~phée,~~~fe,4.85
~~~phées,~~~fe,2.17
~~~pi,~~~pi,48.940000000000005
~~~pie,~~pi,3.46
~~~pied,~~~pje,1.14
~~~pier,~~pje,4.46
~~~piers,~~pje,10.91
~~~pies,~pi,2.73
~~~pil,~~~pil,7.620000000000001
~~~pin,~~p5,1.4500000000000002
~~~ping,~~~ping,4.4
~~~pions,~~~pj§,1.68
~~~pir,~~piR,4.75
~~~pirs,~~piR,3.1
~~~pla,~~pla,33.07
~~~ple,~~~ple,4.07
~~~plet,~~plE,24.179999999999996
~~~plets,~~plE,2.2199999999999998
~~~plexe,~~plEks,11.33
~~~plexes,~~plEks,3.34
~~~pli,~~pli,49.44
~~~plie,~~pli,44.53
~~~plies,~~pli,2.37
~~~plir,~~pliR,18.92
~~~plis,~~pli,9.65
~~~plit,~~pli,5.2
~~~plo,~~plo,1.8699999999999999
~~~plot,~~plo,9.82
~~~plus,~~~ply,1.25
~~~plé,~~ple,4.75
~~~plés,~~~ple,1.15
~~~po,~~~po,70.19000000000004
~~~pon,~~p§,6.7
~~~pons,~~p§,6.519999999999999
~~~por,~~pOR,48.980000000000004
~~~port,~~pOR,118.27999999999999
~~~ports,~~pOR,24.73
~~~pos,~~~po,117.14999999999999
~~~pot,~~~po,1.25
~~~pre,~~~pre,68.86
~~~prend,~~pR@,41.39
~~~pri,~~pRi,15.399999999999999
~~~pris,~~pRi,280.28
~~~prit,~~pRi,1.74
~~~pro,~~pRo,11.739999999999998
~~~pu,~~~py,31.299999999999994
~~~pue,~~py,1.17
~~~pus,~~~pus,6.04
~~~pé,~~pe,53.94999999999998
~~~pée,~~pe,34.26
~~~pées,~~pe,8.68
~~~pés,~~pe,5.249999999999999
~~~quais,~~~quais,2.85
~~~quait,~~~quait,18.48
~~~quant,~~~k@,5.680000000000001
~~~quants,~~k@,1.1500000000000001
~~~quat,~~~kwa,1.35
~~~que,~~~que,13.719999999999999
~~~quels,~~kEl,11.21
~~~quen,~~~k@,2.6799999999999997
~~~quent,~~~k@,3.2
~~~quer,~~~ke,62.61000000000001
~~~quet,~~~kE,15.970000000000002
~~~quets,~~~kE,2.17
~~~queur,~~~k9R,4.049999999999999
~~~queurs,~~~k9R,2.2699999999999996
~~~quez,~~~ke,16.660000000000004
~~~qui,~~~ki,1.82
~~~quier,~~kje,6.42
~~~quiers,~~~quiers,1.55
~~~quin,~~k5,9.65
~~~quins,~~k5,5.869999999999999
~~~quis,~~~ki,17.61
~~~quons,~~~k§,2.24
~~~qué,~~~ke,79.64999999999999
~~~quée,~~~ke,18.849999999999994
~~~quées,~~~ke,4.49
~~~qués,~~~ke,10.37
~~~ra,~~Ra,175.2
~~~rai,~~RE,71.79
~~~raient,~~RE,5.5
~~~rain,~~R5,58.879999999999995
~~~rains,~~R5,4.07
~~~rais,~~RE,45.92
~~~rait,~~RE,35.78
~~~ral,~~~Ral,10.509999999999998
~~~rant,~~R@,175.43
