,word,pron,freq,len,phlen
17894,latrocinio,latRoTInjo,0.178571429,10,10
17895,latin,latIn,16.96428571,5,5
17896,laton,laton,2.857142857,5,5
17897,lauda,lawda,2.321428571,5,5
17898,laudable,lawdable,0.535714286,8,8
17899,laudativa,lawdatIba,0.178571429,9,9
17900,laudatorio,lawdatoRjo,0.178571429,10,10
17901,laude,lawde,0.535714286,5,5
17902,laudo,lawdo,0.178571429,5,5
17903,launa,lawna,0.178571429,5,5
17904,laureada,lawReada,0.178571429,8,8
17905,laureado,lawReado,1.071428571,8,8
17906,laurel,lawRel,4.464285714,6,6
17907,lauro,lawRo,0.892857143,5,5
17908,lava,laba,8.035714286,4,4
17909,lavabo,lababo,11.78571429,6,6
17910,lavada,labada,1.964285714,6,6
17911,lavadero,labadeRo,2.142857143,8,8
17912,lavado,labado,5.357142857,6,6
17913,lavador,labadoR,0.535714286,7,7
17914,lavadora,labadoRa,1.071428571,8,8
17915,lavamanos,labamanos,0.178571429,9,9
17916,lavanda,labanda,1.428571429,7,7
17917,lavandera,labandeRa,0.357142857,9,9
17918,lavanderia,labandeRIa,1.25,10,10
17919,lavaplatos,labaplatos,0.178571429,10,10
17920,lavar,labaR,6.25,5,5
17921,lavarse,labaRse,4.821428571,7,7
17922,lavatorio,labatoRjo,0.535714286,9,9
17923,lavavajillas,lababaxILas,0.357142857,12,11
17924,lave,labe,0.714285714,4,4
17925,laxa,laksksa,0.714285714,4,7
17926,laxante,laksksante,0.535714286,7,10
17927,laxismo,laksksIsmo,0.178571429,7,10
17928,laxitud,laksksItUd,0.892857143,7,10
17929,laxo,lakskso,0.714285714,4,7
17930,laya,laya,1.785714286,4,4
17931,lazada,laTada,0.178571429,6,6
17932,lazar,laTaR,0.357142857,5,5
17933,lazareto,laTaReto,0.178571429,8,8
17934,lazarillo,laTaRILo,1.607142857,9,8
17935,lazo,laTo,7.678571429,4,4
17936,laud,laUd,0.535714286,4,4
17937,leal,leal,8.214285714,4,4
17938,lealmente,lealmente,0.357142857,9,9
17939,lealtad,lealtad,9.464285714,7,7
17940,lebrel,lebRel,0.178571429,6,6
17941,leccion,lekTIon,22.85714286,7,7
17942,lechada,leJada,0.357142857,7,6
17943,lechazo,leJaTo,0.178571429,7,6
17944,leche,leJe,54.10714286,5,4
17945,lechera,leJeRa,1.071428571,7,6
17946,lechero,leJeRo,1.428571429,7,6
17947,lecheria,leJeRIa,0.357142857,8,7
17948,lecho,leJo,20.53571429,5,4
17949,lechosa,leJosa,1.25,7,6
17950,lechoso,leJoso,1.25,7,6
17951,lechuga,leJUga,2.857142857,7,6
17952,lechuguino,leJUgjno,0.178571429,10,8
17953,lechuza,leJUTa,0.892857143,7,6
17954,lechuzo,leJUTo,0.357142857,7,6
17955,lechon,leJon,0.178571429,6,5
17956,lectiva,lektIba,0.178571429,7,7
17957,lector,lektoR,46.42857143,6,6
17958,lectora,lektoRa,9.107142857,7,7
17959,lectorado,lektoRado,0.178571429,9,9
17960,lectoral,lektoRal,0.357142857,8,8
17961,lectura,lektURa,56.25,7,7
17962,leda,leda,0.178571429,4,4
17963,leer,leeR,70.53571429,4,4
17964,lega,lega,0.714285714,4,4
17965,legacion,legaTIon,0.535714286,8,8
17966,legado,legado,6.25,6,6
17967,legajo,legaxo,0.357142857,6,6
17968,legal,legal,31.25,5,5
17969,legalidad,legalIdad,8.75,9,9
17970,legalista,legalIsta,0.178571429,9,9
17971,legalizacion,legalITaTIon,3.75,12,12
17972,legalizar,legalITaR,2.5,9,9
17973,legalmente,legalmente,7.142857143,10,10
17974,legar,legaR,0.357142857,5,5
17975,legaña,legaNa,0.178571429,6,6
17976,legañoso,legaNoso,0.357142857,8,8
17977,legendaria,lexendaRja,3.214285714,10,10
17978,legendario,lexendaRjo,3.928571429,10,10
17979,legibilidad,lexIbIlIdad,0.178571429,11,11
17980,legible,lexIble,1.785714286,7,7
17981,legionario,lexjonaRjo,2.321428571,10,10
17982,legislacion,lexIslaTIon,16.78571429,11,11
17983,legislador,lexIsladoR,0.714285714,10,10
17984,legisladora,lexIsladoRa,0.178571429,11,11
17985,legislar,lexIslaR,1.428571429,8,8
17986,legislativa,lexIslatIba,1.785714286,11,11
17987,legislativo,lexIslatIbo,4.464285714,11,11
17988,legislatura,lexIslatURa,4.642857143,11,11
17989,legitimacion,lexItImaTIon,4.107142857,12,12
17990,legitimador,lexItImadoR,0.357142857,11,11
17991,legitimar,lexItImaR,2.142857143,9,9
17992,legitimidad,lexItImIdad,9.107142857,11,11
17993,legion,lexIon,7.678571429,6,6
17994,lego,lego,8.571428571,4,4
17995,legua,legwa,1.25,5,5
17996,leguleyo,legUleyo,0.714285714,8,8
17997,legumbre,legUmbRe,0.714285714,8,8
17998,legitima,lexItIma,6.428571429,8,8
17999,legitimo,lexItImo,8.035714286,8,8
18000,leila,lejla,0.178571429,5,5
18001,lejana,lexana,17.67857143,6,6
18002,lejano,lexano,32.32142857,6,6
18003,lejania,lexanIa,7.857142857,7,7
18004,lejitos,lexItos,0.178571429,7,7
18005,lejos,lexos,78.03571429,5,5
18006,lejia,lexIa,1.964285714,5,5
18007,lejisimos,lexIsImos,0.714285714,9,9
18008,lela,lela,0.535714286,4,4
18009,lelo,lelo,0.714285714,4,4
18010,lema,lema,13.75,4,4
18011,len,len,0.178571429,3,3
18012,lena,lena,0.535714286,4,4
18013,lenceria,lenTeRIa,1.964285714,8,8
18014,lene,lene,0.178571429,4,4
18015,lengua,lengwa,101.7857143,6,6
18016,lenguado,lengwado,0.535714286,8,8
18017,lenguaje,lengwaxe,82.32142857,8,8
18018,lenguaraz,lengwaRaT,0.535714286,9,9
18019,lengueta,lengweta,0.178571429,8,8
18020,leninista,lenInIsta,0.714285714,9,9
18021,lenitiva,lenItIba,0.178571429,8,8
18022,lenitivo,lenItIbo,0.714285714,8,8
18023,lenocinio,lenoTInjo,0.714285714,9,9
18024,lenta,lenta,19.82142857,5,5
18025,lentamente,lentamente,40.0,10,10
18026,lente,lente,3.035714286,5,5
18027,lenteja,lentexa,0.357142857,7,7
18028,lentejas,lentexas,3.214285714,8,8
18029,lentejuelas,lentexwelas,2.5,11,11
18030,lentes,lentes,7.857142857,6,6
18031,lentisco,lentIsko,0.535714286,8,8
18032,lentitud,lentItUd,11.78571429,8,8
18033,lento,lento,21.96428571,5,5
18034,leo,leo,15.0,3,3
18035,leona,leona,1.071428571,5,5
18036,leonado,leonado,0.178571429,7,7
18037,leonera,leoneRa,0.178571429,7,7
18038,leonesa,leonesa,0.535714286,7,7
18039,leonina,leonIna,0.535714286,7,7
18040,leonino,leonIno,0.178571429,7,7
18041,leontina,leontIna,0.535714286,8,8
18042,leonés,leones,1.607142857,6,6
18043,leopardo,leopaRdo,0.535714286,8,8
18044,lepidoptero,lepIdopteRo,0.357142857,11,11
18045,lepra,lepRa,1.428571429,5,5
18046,leprosa,lepRosa,0.178571429,7,7
18047,leproso,lepRoso,0.535714286,7,7
18048,lera,leRa,0.178571429,4,4
18049,lerdamente,leRdamente,0.178571429,10,10
18050,lerdo,leRdo,0.714285714,5,5
18051,leridana,leRIdana,0.357142857,8,8
18052,leridano,leRIdano,0.357142857,8,8
18053,les,les,662.1428571,3,3
18054,lesa,lesa,0.535714286,4,4
18055,lesbiana,lesbjana,3.75,8,8
18056,lesbianismo,lesbjanIsmo,0.714285714,11,11
18057,lesbiano,lesbjano,0.178571429,8,8
18058,lesionar,lesjonaR,0.357142857,8,8
18059,lesiones,lesjones,13.39285714,8,8
18060,lesiva,lesIba,0.178571429,6,6
18061,lesivo,lesIbo,0.535714286,6,6
18062,lesion,lesIon,9.642857143,6,6
18063,leste,leste,0.357142857,5,5
18064,letal,letal,4.285714286,5,5
18065,letania,letanIa,4.107142857,7,7
18066,letargo,letaRgo,6.071428571,7,7
18067,leteo,leteo,0.357142857,5,5
18068,leticia,letITja,0.535714286,7,7
18069,letra,letRa,31.07142857,5,5
18070,letrada,letRada,0.892857143,7,7
18071,letrado,letRado,5.714285714,7,7
18072,letrero,letReRo,6.071428571,7,7
18073,letrina,letRIna,0.178571429,7,7
18074,letargico,letaRxIko,0.714285714,9,9
18075,leucemia,lewTemja,5.357142857,8,8
18076,leucocito,lewkoTIto,0.357142857,9,9
18077,leucocitos,lewkoTItos,3.928571429,10,10
18078,leva,leba,0.892857143,4,4
18079,levadizo,lebadITo,0.357142857,8,8
18080,levadura,lebadURa,3.035714286,8,8
18081,levantada,lebantada,3.928571429,9,9
18082,levantado,lebantado,23.21428571,9,9
18083,levantador,lebantadoR,0.714285714,10,10
18084,levantar,lebantaR,32.67857143,8,8
18085,levantarse,lebantaRse,20.35714286,10,10
18086,levante,lebante,7.142857143,7,7
18087,levantina,lebantIna,0.535714286,9,9
18088,levantino,lebantIno,1.071428571,9,9
18089,levantisca,lebantIska,0.535714286,10,10
18090,levantisco,lebantIsko,0.178571429,10,10
18091,leve,lebe,25.0,4,4
18092,levedad,lebedad,1.071428571,7,7
18093,levemente,lebemente,13.21428571,9,9
18094,leviatan,lebjatan,1.071428571,8,8
18095,levita,lebIta,1.428571429,6,6
18096,levitacion,lebItaTIon,0.535714286,10,10
18097,levitar,lebItaR,0.357142857,7,7
18098,leviton,lebIton,0.357142857,7,7
18099,levisima,lebIsIma,0.357142857,8,8
18100,levitica,lebItIka,0.535714286,8,8
18101,levogira,leboxIRa,0.178571429,8,8
18102,lexicografia,leksksIkogRafIa,0.178571429,12,15
18103,lexicologia,leksksIkoloxIa,1.607142857,11,14
18104,lexicologica,leksksIkoloxIka,0.535714286,12,15
18105,lexicologico,leksksIkoloxIko,0.535714286,12,15
18106,ley,leI,128.9285714,3,3
18107,leyenda,leyenda,24.28571429,7,7
18108,lezna,leTna,0.178571429,5,5
18109,leida,leIda,2.5,5,5
18110,leido,leIdo,33.39285714,5,5
18111,leña,leNa,11.60714286,4,4
18112,leñador,leNadoR,0.535714286,7,7
18113,leñadora,leNadoRa,0.178571429,8,8
18114,leñazo,leNaTo,0.178571429,6,6
18115,leño,leNo,1.071428571,4,4
18116,leñoso,leNoso,0.178571429,6,6
18117,leon,leon,30.0,4,4
18118,leonidas,leonIdas,0.535714286,8,8
18119,liar,ljaR,1.964285714,4,4
18120,libanés,lIbanes,0.892857143,7,7
18121,libar,lIbaR,0.178571429,5,5
18122,libelo,lIbelo,0.714285714,6,6
18123,liberacion,lIbeRaTIon,29.28571429,10,10
18124,liberada,lIbeRada,5.535714286,8,8
18125,liberado,lIbeRado,7.5,8,8
18126,liberador,lIbeRadoR,1.428571429,9,9
18127,liberadora,lIbeRadoRa,1.607142857,10,10
18128,liberal,lIbeRal,24.28571429,7,7
18129,liberales,lIbeRales,14.10714286,9,9
18130,liberalidad,lIbeRalIdad,0.714285714,11,11
18131,liberalismo,lIbeRalIsmo,5.714285714,11,11
18132,liberalizar,lIbeRalITaR,1.428571429,11,11
18133,liberar,lIbeRaR,8.75,7,7
18134,liberarse,lIbeRaRse,4.642857143,9,9
18135,libertad,lIbeRtad,165.5357143,8,8
18136,libertado,lIbeRtado,0.178571429,9,9
18137,libertador,lIbeRtadoR,1.071428571,10,10
18138,libertaria,lIbeRtaRja,0.357142857,10,10
18139,libertario,lIbeRtaRjo,2.321428571,10,10
18140,libertina,lIbeRtIna,0.535714286,9,9
18141,libertinaje,lIbeRtInaxe,0.535714286,11,11
18142,libertino,lIbeRtIno,1.25,9,9
18143,liberto,lIbeRto,0.714285714,7,7
18144,libia,lIbja,4.285714286,5,5
18145,libidinoso,lIbIdInoso,0.714285714,10,10
18146,libio,lIbjo,1.071428571,5,5
18147,libra,lIbRa,5.357142857,5,5
18148,libraco,lIbRako,0.357142857,7,7
18149,librada,lIbRada,1.25,7,7
18150,librado,lIbRado,3.571428571,7,7
18151,librar,lIbRaR,2.142857143,6,6
18152,librarse,lIbRaRse,6.428571429,8,8
18153,libre,lIbRe,131.4285714,5,5
18154,librea,lIbRea,1.25,6,6
18155,librecambio,lIbRekambjo,0.535714286,11,11
18156,librejo,lIbRexo,0.178571429,7,7
18157,libremente,lIbRemente,15.17857143,10,10
18158,librero,lIbReRo,0.714285714,7,7
18159,libreria,lIbReRIa,5.892857143,8,8
18160,libresca,lIbReska,0.357142857,8,8
18161,libresco,lIbResko,0.357142857,8,8
18162,libreta,lIbReta,3.571428571,7,7
18163,libreto,lIbReto,1.607142857,7,7
18164,librillo,lIbRILo,0.535714286,8,7
18165,libro,lIbRo,194.2857143,5,5
18166,libélula,lIbelUla,1.071428571,8,8
18167,libérrima,lIberIma,0.357142857,9,8
18168,libérrimo,lIberImo,0.357142857,9,8
18169,licencia,lITenTja,12.67857143,8,8
18170,licenciada,lITenTjada,2.678571429,10,10
18171,licenciado,lITenTjado,11.96428571,10,10
18172,licenciatura,lITenTjatURa,0.892857143,12,12
18173,licenciosa,lITenTjosa,0.535714286,10,10
18174,licencioso,lITenTjoso,0.178571429,10,10
18175,liceo,lITeo,8.035714286,5,5
18176,licia,lITja,0.714285714,5,5
18177,licio,lITjo,0.178571429,5,5
18178,licitud,lITItUd,0.892857143,7,7
18179,licor,lIkoR,9.464285714,5,5
18180,licorera,lIkoReRa,0.178571429,8,8
18181,licuacion,lIkwaTIon,0.357142857,9,9
18182,licuefaccion,lIkwefakTIon,0.178571429,12,12
18183,licurgo,lIkURgo,0.535714286,7,7
18184,licantropo,lIkantRopo,0.357142857,10,10
18185,lid,lId,0.535714286,3,3
18186,liderar,lIdeRaR,1.071428571,7,7
18187,liderato,lIdeRato,2.321428571,8,8
18188,liderazgo,lIdeRaTgo,11.42857143,9,9
18189,lidia,lIdja,2.857142857,5,5
18190,lidiar,lIdjaR,1.785714286,6,6
18191,liebre,ljebRe,5.0,6,6
18192,liendre,ljendRe,0.178571429,7,7
18193,lienzo,ljenTo,4.821428571,6,6
18194,liga,lIga,33.39285714,4,4
18195,ligada,lIgada,6.25,6,6
18196,ligado,lIgado,8.392857143,6,6
18197,ligadura,lIgadURa,1.071428571,8,8
18198,ligamento,lIgamento,0.714285714,9,9
18199,ligar,lIgaR,4.107142857,5,5
18200,ligazon,lIgaTon,0.535714286,7,7
18201,ligera,lIxeRa,19.64285714,6,6
18202,ligeramente,lIxeRamente,26.96428571,11,11
18203,ligereza,lIxeReTa,5.178571429,8,8
18204,ligero,lIxeRo,20.0,6,6
18205,lignito,lIgnIto,0.357142857,7,7
18206,ligue,lIge,2.321428571,5,4
18207,liguera,lIgeRa,0.357142857,7,6
18208,liguero,lIgeRo,2.678571429,7,6
18209,lija,lIxa,0.714285714,4,4
18210,lijado,lIxado,0.178571429,6,6
18211,lijo,lIxo,0.178571429,4,4
18212,lila,lIla,2.857142857,4,4
18213,lilaila,lIlajla,1.785714286,7,7
18214,lilio,lIljo,0.178571429,5,5
18215,liliputiense,lIlIpUtjense,0.178571429,12,12
18216,lima,lIma,7.5,4,4
18217,limadura,lImadURa,0.178571429,8,8
18218,limalla,lImaLa,0.178571429,7,6
18219,limar,lImaR,0.535714286,5,5
18220,limbo,lImbo,3.571428571,5,5
18221,limeña,lImeNa,0.178571429,6,6
18222,limeño,lImeNo,0.178571429,6,6
18223,limitacion,lImItaTIon,9.821428571,10,10
18224,limitada,lImItada,14.28571429,8,8
18225,limitado,lImItado,15.53571429,8,8
18226,limitadora,lImItadoRa,0.178571429,10,10
18227,limitar,lImItaR,5.535714286,7,7
18228,limitarse,lImItaRse,4.285714286,9,9
18229,limitativa,lImItatIba,0.178571429,10,10
18230,limitativo,lImItatIbo,0.178571429,10,10
18231,limo,lImo,0.714285714,4,4
18232,limonada,lImonada,1.071428571,8,8
18233,limonero,lImoneRo,0.892857143,8,8
18234,limosna,lImosna,7.857142857,7,7
18235,limosnear,lImosneaR,0.178571429,9,9
18236,limosnera,lImosneRa,0.178571429,9,9
18237,limosnero,lImosneRo,0.357142857,9,9
18238,limpia,lImpja,16.42857143,6,6
18239,limpiabotas,lImpjabotas,1.964285714,11,11
18240,limpiador,lImpjadoR,0.535714286,9,9
18241,limpiadora,lImpjadoRa,1.071428571,10,10
18242,limpiamente,lImpjamente,4.642857143,11,11
18243,limpiar,lImpjaR,10.17857143,7,7
18244,limpidez,lImpIdeT,0.178571429,8,8
18245,limpieza,lImpjeTa,20.0,8,8
18246,limpio,lImpjo,20.89285714,6,6
18247,limon,lImon,6.607142857,5,5
18248,linaje,lInaxe,5.178571429,6,6
18249,linajuda,lInaxUda,0.178571429,8,8
18250,linarense,lInaRense,0.357142857,9,9
18251,lince,lInTe,1.25,5,5
18252,linchamiento,lInJamjento,1.071428571,12,11
18253,linchar,lInJaR,0.535714286,7,6
18254,linda,lInda,9.107142857,5,5
18255,lindamente,lIndamente,0.535714286,10,10
18256,lindar,lIndaR,0.178571429,6,6
18257,linde,lInde,3.392857143,5,5
18258,lindero,lIndeRo,1.607142857,7,7
18259,lindeza,lIndeTa,0.714285714,7,7
18260,lindezas,lIndeTas,2.857142857,8,8
18261,lindo,lIndo,6.428571429,5,5
18262,lineal,lIneal,5.892857143,6,6
18263,linealidad,lInealIdad,0.714285714,10,10
18264,linfa,lInfa,0.357142857,5,5
18265,linfocito,lInfoTIto,0.535714286,9,9
18266,linfocitos,lInfoTItos,6.785714286,10,10
18267,linfatico,lInfatIko,0.714285714,9,9
18268,lingotazo,lIngotaTo,0.178571429,9,9
18269,linguista,lIngwIsta,0.892857143,9,9
18270,linguistica,lIngwIstIka,13.39285714,11,11
18271,linguistico,lIngwIstIko,8.75,11,11
18272,linimento,lInImento,0.714285714,9,9
18273,lino,lIno,6.428571429,4,4
18274,linterna,lInteRna,8.214285714,8,8
18275,lipoproteina,lIpopRoteIna,0.178571429,12,12
18276,lipotimia,lIpotImja,0.892857143,9,9
18277,liquen,lIken,0.892857143,6,5
18278,liquidable,lIkjdable,0.357142857,10,9
18279,liquidacion,lIkjdaTIon,8.214285714,11,10
18280,liquidadora,lIkjdadoRa,0.357142857,11,10
18281,liquidar,lIkjdaR,4.464285714,8,7
18282,liquidez,lIkjdeT,2.321428571,8,7
18283,lira,lIRa,2.142857143,4,4
18284,liria,lIRja,0.357142857,5,5
18285,lirio,lIRjo,2.5,5,5
18286,lirismo,lIRIsmo,2.142857143,7,7
18287,lirondo,lIRondo,0.178571429,7,7
18288,lis,lIs,1.071428571,3,3
18289,lisa,lIsa,5.535714286,4,4
18290,lisar,lIsaR,0.178571429,5,5
18291,lisboeta,lIsboeta,0.535714286,8,8
18292,lisiado,lIsjado,0.357142857,7,7
18293,lisiadura,lIsjadURa,0.178571429,9,9
18294,lisina,lIsIna,0.178571429,6,6
18295,lisis,lIsIs,0.357142857,5,5
18296,liso,lIso,4.285714286,4,4
18297,lisonja,lIsonxa,0.357142857,7,7
18298,lisonjera,lIsonxeRa,0.178571429,9,9
18299,lisonjero,lIsonxeRo,0.357142857,9,9
18300,lista,lIsta,64.46428571,5,5
18301,listada,lIstada,0.178571429,7,7
18302,listado,lIstado,1.428571429,7,7
18303,listeza,lIsteTa,0.357142857,7,7
18304,listo,lIsto,17.67857143,5,5
18305,listin,lIstIn,0.178571429,6,6
18306,liston,lIston,2.321428571,6,6
18307,lisura,lIsURa,1.071428571,6,6
18308,litera,lIteRa,2.321428571,6,6
18309,literal,lIteRal,5.0,7,7
18310,literalidad,lIteRalIdad,0.535714286,11,11
18311,literalmente,lIteRalmente,13.39285714,12,12
18312,literaria,lIteRaRja,33.92857143,9,9
18313,literario,lIteRaRjo,21.96428571,9,9
18314,literato,lIteRato,1.785714286,8,8
18315,literatura,lIteRatURa,85.53571429,10,10
18316,litigante,lItIgante,0.178571429,9,9
18317,litigar,lItIgaR,0.178571429,7,7
18318,litigio,lItIxjo,1.785714286,7,7
18319,litio,lItjo,3.392857143,5,5
18320,litografia,lItogRafIa,0.892857143,10,10
18321,litografica,lItogRafIka,0.178571429,11,11
18322,litoral,lItoRal,5.535714286,7,7
18323,litosfera,lItosfeRa,0.357142857,9,9
18324,litro,lItRo,7.5,5,5
18325,lituano,lItwano,1.071428571,7,7
18326,liturgia,lItURxja,4.642857143,8,8
18327,litografo,lItogRafo,0.357142857,9,9
18328,liturgica,lItURxIka,0.178571429,9,9
18329,liturgico,lItURxIko,1.071428571,9,9
18330,liviana,lIbjana,1.964285714,7,7
18331,liviano,lIbjano,2.857142857,7,7
18332,lividez,lIbIdeT,0.357142857,7,7
18333,lixiviacion,lIksksIbjaTIon,0.535714286,11,14
18334,liza,lITa,2.678571429,4,4
18335,llaga,Laga,3.75,5,4
18336,llama,Lama,112.6785714,5,4
18337,llamaba,Lamaba,65.53571429,7,6
18338,llamada,Lamada,78.21428571,7,6
18339,llamado,Lamado,100.3571429,7,6
18340,llamador,LamadoR,0.357142857,8,7
18341,llamamiento,Lamamjento,4.107142857,11,10
18342,llamar,LamaR,56.60714286,6,5
18343,llamarada,LamaRada,1.964285714,9,8
18344,llamarse,LamaRse,16.96428571,8,7
18345,llamativa,LamatIba,2.5,9,8
18346,llamativo,LamatIbo,5.714285714,9,8
18347,llamear,LameaR,0.178571429,7,6
18348,llana,Lana,2.321428571,5,4
18349,llanada,Lanada,0.535714286,7,6
18350,llanamente,Lanamente,2.678571429,10,9
18351,llaneador,LaneadoR,0.178571429,9,8
18352,llaneza,LaneTa,0.178571429,7,6
18353,llanito,LanIto,0.178571429,7,6
18354,llano,Lano,7.142857143,5,4
18355,llanta,Lanta,0.357142857,6,5
18356,llantina,LantIna,0.178571429,8,7
18357,llanto,Lanto,21.96428571,6,5
18358,llanura,LanURa,5.357142857,7,6
18359,llapa,Lapa,0.178571429,5,4
18360,llave,Labe,22.85714286,5,4
18361,llavero,LabeRo,1.071428571,7,6
18362,llavin,LabIn,0.892857143,6,5
18363,llega,Lega,119.1071429,5,4
18364,llegada,Legada,65.17857143,7,6
18365,llegado,Legado,153.3928571,7,6
18366,llegar,LegaR,240.0,6,5
18367,llena,Lena,66.25,5,4
18368,llenar,LenaR,16.78571429,6,5
18369,lleno,Leno,54.28571429,5,4
18370,llera,LeRa,0.357142857,5,4
18371,lleva,Leba,136.6071429,5,4
18372,llevada,Lebada,8.392857143,7,6
18373,llevadera,LebadeRa,1.964285714,9,8
18374,llevadero,LebadeRo,1.071428571,9,8
18375,llevar,LebaR,102.5,6,5
18376,llevarme,LebaRme,7.857142857,8,7
18377,llevarse,LebaRse,17.5,8,7
18378,llorar,LoRaR,41.42857143,6,5
18379,llorica,LoRIka,0.178571429,7,6
18380,lloriquear,LoRIkeaR,0.357142857,10,8
18381,lloriqueo,LoRIkeo,0.357142857,9,7
18382,lloro,LoRo,2.321428571,5,4
18383,llorona,LoRona,0.535714286,7,6
18384,llorosa,LoRosa,1.607142857,7,6
18385,lloroso,LoRoso,0.892857143,7,6
18386,lloron,LoRon,0.714285714,6,5
18387,llover,LobeR,6.964285714,6,5
18388,llovida,LobIda,0.178571429,7,6
18389,llovido,LobIdo,2.678571429,7,6
18390,llovizna,LobITna,2.142857143,8,7
18391,lloviznar,LobITnaR,0.357142857,9,8
18392,lluvia,LUbja,59.46428571,6,5
18393,lluviosa,LUbjosa,2.678571429,8,7
18394,lluvioso,LUbjoso,1.428571429,8,7
18395,loa,loa,1.785714286,3,3
18396,loable,loable,1.25,6,6
18397,loba,loba,2.142857143,4,4
18398,lobanillo,lobanILo,0.178571429,9,8
18399,lobaton,lobaton,1.607142857,7,7
18400,lobezno,lobeTno,0.178571429,7,7
18401,lobo,lobo,15.17857143,4,4
18402,lobreguez,lobRegeT,0.178571429,9,8
18403,lobulada,lobUlada,0.178571429,8,8
18404,lobuna,lobUna,0.178571429,6,6
18405,loca,loka,21.42857143,4,4
18406,locacion,lokaTIon,0.178571429,8,8
18407,local,lokal,50.53571429,5,5
18408,localidad,lokalIdad,24.10714286,9,9
18409,localismo,lokalIsmo,0.178571429,9,9
18410,localista,lokalIsta,0.357142857,9,9
18411,localizacion,lokalITaTIon,7.5,12,12
18412,localizar,lokalITaR,7.857142857,9,9
18413,locamente,lokamente,1.25,9,9
18414,locatis,lokatIs,0.357142857,7,7
18415,locion,loTIon,1.25,6,6
18416,loco,loko,48.75,4,4
18417,locomocion,lokomoTIon,1.964285714,10,10
18418,locomotor,lokomotoR,1.607142857,9,9
18419,locomotora,lokomotoRa,4.285714286,10,10
18420,locomotriz,lokomotRIT,0.178571429,10,10
18421,locuacidad,lokwaTIdad,1.428571429,10,10
18422,locuaz,lokwaT,1.785714286,6,6
18423,locucion,lokUTIon,0.714285714,8,8
18424,locuela,lokwela,0.714285714,7,7
18425,locura,lokURa,25.17857143,6,6
18426,locutor,lokUtoR,8.75,7,7
18427,locutora,lokUtoRa,0.892857143,8,8
18428,locutorio,lokUtoRjo,0.357142857,9,9
18429,lodazal,lodaTal,1.428571429,7,7
18430,lodo,lodo,4.464285714,4,4
18431,logaritmo,logaRItmo,0.357142857,9,9
18432,logaritmico,logaRItmIko,0.357142857,11,11
18433,logia,loxja,0.178571429,5,5
18434,logomaquia,logomakja,0.178571429,10,9
18435,logotipo,logotIpo,2.321428571,8,8
18436,lograda,logRada,2.321428571,7,7
18437,logrado,logRado,56.42857143,7,7
18438,lograr,logRaR,42.5,6,6
18439,logro,logRo,10.0,5,5
18440,logroñés,logRoNes,1.607142857,8,8
18441,logistica,loxIstIka,1.25,9,9
18442,logistico,loxIstIko,1.607142857,9,9
18443,loma,loma,2.5,4,4
18444,lomba,lomba,0.357142857,5,5
18445,lombarda,lombaRda,0.714285714,8,8
18446,lombardo,lombaRdo,3.214285714,8,8
18447,lombriz,lombRIT,0.714285714,7,7
18448,lomo,lomo,7.857142857,4,4
18449,lona,lona,4.464285714,4,4
18450,londinense,londInense,3.75,10,10
18451,loneta,loneta,0.357142857,6,6
18452,longaniza,longanITa,0.178571429,9,9
18453,longevidad,lonxebIdad,0.535714286,10,10
18454,longevo,lonxebo,0.178571429,7,7
18455,longitud,lonxItUd,21.60714286,8,8
18456,longitudinal,lonxItUdInal,1.071428571,12,12
18457,longo,longo,0.178571429,5,5
18458,longuis,longjs,0.178571429,7,6
18459,longura,longURa,0.178571429,7,7
18460,lonja,lonxa,0.357142857,5,5
18461,lonjear,lonxeaR,0.178571429,7,7
18462,lontananza,lontananTa,0.357142857,10,10
18463,loor,looR,0.535714286,4,4
18464,loquera,lokeRa,0.357142857,7,6
18465,loqueria,lokeRIa,0.178571429,8,7
18466,lora,loRa,2.5,4,4
18467,lord,loRd,6.785714286,4,4
18468,lorenés,loRenes,0.178571429,7,7
18469,loro,loRo,5.535714286,4,4
18470,los,los,14905.53571,3,3
18471,losa,losa,5.178571429,4,4
18472,loseta,loseta,0.357142857,6,6
18473,lote,lote,3.214285714,4,4
18474,loteria,loteRIa,5.178571429,7,7
18475,loto,loto,1.428571429,4,4
18476,loza,loTa,0.892857143,4,4
18477,lozana,loTana,1.428571429,6,6
18478,lozano,loTano,8.75,6,6
18479,lozania,loTanIa,1.428571429,7,7
18480,lubina,lUbIna,0.892857143,6,6
18481,lubricacion,lUbRIkaTIon,0.178571429,11,11
18482,lubricante,lUbRIkante,0.357142857,10,10
18483,lubricidad,lUbRITIdad,0.714285714,10,10
18484,lucense,lUTense,0.178571429,7,7
18485,lucera,lUTeRa,0.178571429,6,6
18486,lucerna,lUTeRna,1.964285714,7,7
18487,lucero,lUTeRo,0.892857143,6,6
18488,lucha,lUJa,99.64285714,5,4
18489,luchador,lUJadoR,1.607142857,8,7
18490,luchadora,lUJadoRa,0.535714286,9,8
18491,luchar,lUJaR,20.71428571,6,5
18492,luche,lUJe,0.535714286,5,4
18493,lucida,lUTIda,0.535714286,6,6
18494,lucidez,lUTIdeT,9.642857143,7,7
18495,lucido,lUTIdo,0.535714286,6,6
18496,lucidora,lUTIdoRa,0.178571429,8,8
18497,lucifer,lUTIfeR,1.25,7,7
