idx,word,pron,freq,len,phlen,nsyl,nbhomogr,nhomoph
527,acajou,akaZu,0.6900000000000001,6,5,6,4,6
528,acanthe,ak@t,0.04,7,4,2,1,2
529,acariens,akaRj5,0.07,8,6,3,1,1
530,acariâtre,akaRjatR,0.13,9,8,3,1,2
531,acariâtres,akaRjatR,0.01,10,8,3,1,2
532,accabla,akabla,0.14,7,6,3,1,2
533,accablaient,akablE,0.03,11,6,3,1,4
534,accablait,akablE,0.22,9,6,3,1,4
535,accablant,akabl@,0.42,9,6,6,4,6
536,accablante,akabl@t,0.71,10,7,3,1,2
537,accablantes,akabl@t,0.29,11,7,3,1,2
538,accablants,akabl@,0.04,10,6,3,1,3
539,accable,akabl,2.01,7,5,2,1,2
540,accablement,akabl°m@,0.21,11,8,4,1,2
541,accablements,akabl°m@,0.01,12,8,4,1,2
542,accablent,akabl,0.28,9,5,2,1,2
543,accabler,akable,0.65,8,6,3,1,10
544,accablez,akable,0.17,8,6,3,1,10
545,accablé,akable,1.31,7,6,6,4,20
546,accablée,akable,0.63,8,6,6,4,20
547,accablées,akable,0.02,9,6,3,2,10
548,accablés,akable,0.58,8,6,6,4,20
549,accalmie,akalmi,0.46,8,6,3,1,3
550,accalmies,akalmi,0.04,9,6,3,1,3
551,accapara,akapaRa,0.01,8,7,4,1,1
552,accaparait,akapaRE,0.01,10,7,4,1,2
553,accaparant,akapaR@,0.05,10,7,8,4,4
554,accapare,akapaR,0.34,8,6,3,1,1
555,accaparer,akapaRe,0.2,9,7,4,1,6
556,accapareur,akapaR9R,0.02,10,8,4,1,1
557,accaparez,akapaRe,0.02,9,7,4,1,6
558,accaparé,akapaRe,0.3,8,7,4,1,6
559,accaparée,akapaRe,0.06,9,7,4,1,6
560,accastillage,akastijaZ,0.04,12,9,4,1,2
561,accent,aks@,12.98,6,4,2,1,2
562,accenteur,aks@t9R,0.01,9,7,3,1,1
563,accents,aks@,1.58,7,4,2,1,2
564,accentuait,aks@tyE,0.01,10,7,3,1,4
565,accentuant,aks@ty@,0.03,10,7,3,1,1
566,accentuation,aks@tyasj&,0.06,12,10,4,1,1
567,accentue,aks@ty,0.11,8,6,3,1,2
568,accentuent,aks@ty,0.07,10,6,3,1,2
569,accentuer,aks@tye,0.67,9,7,3,1,9
570,accentuerait,aks@tyRE,0.01,12,8,4,1,1
571,accentuez,aks@tye,0.12,9,7,4,1,1
572,accentué,aks@tye,0.22,8,7,6,4,18
573,accentuée,aks@tye,0.04,9,7,6,4,18
574,accentuées,aks@tye,0.02,10,7,3,2,9
575,accentués,aks@tye,0.01,9,7,3,2,9
576,accepta,aksEpta,0.82,7,7,3,1,2
577,acceptable,aksEptabl,3.27,10,9,3,1,2
578,acceptables,aksEptabl,0.7,11,9,3,1,2
579,acceptai,aksEptE,0.03,8,7,3,1,4
580,acceptaient,aksEptE,0.34,11,7,3,1,4
581,acceptais,aksEptE,0.94,9,7,3,1,4
582,acceptait,aksEptE,1.48,9,7,3,1,4
583,acceptant,aksEpt@,1.3900000000000001,9,7,6,4,4
584,acceptation,aksEptasj&,1.24,11,10,4,1,2
585,accepte,aksEpt,38.41,7,6,2,1,3
586,acceptent,aksEpt,4.45,9,6,2,1,3
587,accepter,aksEpte,43.39,8,7,3,1,6
588,acceptera,aksEpt°Ra,3.98,9,9,4,1,2
589,accepterai,aksEpt°RE,2.73,10,9,4,1,4
590,accepteraient,aksEpt°RE,0.57,13,9,4,1,4
591,accepterais,aksEpt°RE,2.25,11,9,4,1,4
592,accepterait,aksEpt°RE,1.54,11,9,4,1,4
593,accepteras,aksEpt°Ra,0.65,10,9,4,1,2
594,accepterez,aksEpt°Re,0.94,10,9,4,1,1
595,accepteriez,aksEpt°Rje,2.01,11,10,4,1,1
596,accepterions,aksEpt°Rj&,0.03,12,10,4,1,1
597,accepterons,aksEpt°R&,0.31,11,9,4,1,2
598,accepteront,aksEpt°R&,1.34,11,9,4,1,2
599,acceptes,aksEpt,6.79,8,6,2,1,3
600,acceptez,aksEpte,12.53,8,7,3,1,6
601,acceptiez,aksEptje,1.0,9,8,3,1,1
602,acception,aksEpsj&,0.15,9,8,3,1,2
603,acceptions,aksEptj&,0.21,10,8,3,2,1
604,acceptons,aksEpt&,2.72,9,7,3,1,1
605,acceptât,aksEpta,0.01,8,7,3,1,2
606,acceptèrent,aksEptER,0.04,11,8,3,1,1
607,accepté,aksEpte,28.46,7,7,3,1,6
608,acceptée,aksEpte,4.3,8,7,3,1,6
609,acceptées,aksEpte,0.93,9,7,3,1,6
610,acceptés,aksEpte,1.29,8,7,3,1,6
611,accessibilité,aksEsibilite,0.03,13,12,6,1,1
612,accessible,aksesibl,1.49,10,8,3,1,2
613,accessibles,aksesibl,0.57,11,8,3,1,2
614,accession,aksEsj&,0.16,9,7,3,1,1
615,accessit,aksesit,0.02,8,7,3,1,1
616,accessoire,akseswaR,1.23,10,8,6,4,8
617,accessoirement,akseswaR°m@,0.17,14,11,5,1,1
618,accessoires,akseswaR,3.38,11,8,6,4,8
619,accessoirise,aksEswaRiz,0.01,12,10,4,1,1
620,accessoiriser,aksEswaRize,0.07,13,11,5,1,1
621,accessoiriste,akseswaRist,0.51,13,11,4,1,2
622,accessoiristes,akseswaRist,0.11,14,11,4,1,2
623,accident,aksid@,100.11,8,6,3,1,2
624,accidente,aksid@t,0.01,9,7,3,1,1
625,accidentel,aksid@tEl,1.09,10,9,4,1,4
626,accidentelle,aksid@tEl,1.44,12,9,4,1,4
627,accidentellement,aksid@tEl°m@,3.39,16,12,6,1,1
628,accidentelles,aksid@tEl,0.17,13,9,4,1,4
629,accidentels,aksid@tEl,0.08,11,9,4,1,4
630,accidenter,aksid@te,0.02,10,8,4,1,10
631,accidents,aksid@,8.1,9,6,3,1,2
632,accidenté,aksid@te,0.56,9,8,12,9,30
633,accidentée,aksid@te,0.13,10,8,12,9,30
634,accidentées,aksid@te,0.02,11,8,4,1,10
635,accidentés,aksid@te,0.32,10,8,8,4,20
636,acclamaient,aklamE,0.09,11,6,3,1,2
637,acclamait,aklamE,0.04,9,6,3,1,2
638,acclamation,aklamasj&,0.2,11,9,4,1,2
639,acclamations,aklamasj&,2.65,12,9,4,1,2
640,acclame,aklam,0.19,7,5,2,1,2
641,acclament,aklam,0.18,9,5,2,1,2
642,acclamer,aklame,0.2,8,6,3,1,6
643,acclamera,aklam°Ra,0.04,9,8,4,1,1
644,acclamerait,aklam°RE,0.01,11,8,4,1,1
645,acclameront,aklam°R&,0.03,11,8,4,1,1
646,acclamez,aklame,0.25,8,6,3,1,6
647,acclamiez,aklamje,0.01,9,7,3,1,1
648,acclamons,aklam&,0.05,9,6,3,1,1
649,acclamé,aklame,0.44,7,6,3,1,6
650,acclamée,aklame,0.17,8,6,3,1,6
651,acclamées,aklame,0.02,9,6,3,1,6
652,acclamés,aklame,0.04,8,6,3,1,6
653,acclimatation,aklimatasj&,0.14,13,11,5,1,1
654,acclimate,aklimat,0.01,9,7,3,1,3
655,acclimatent,aklimat,0.01,11,7,3,1,3
656,acclimater,aklimate,0.45,10,8,4,1,4
657,acclimatez,aklimate,0.02,10,8,4,1,4
658,acclimaté,aklimate,0.02,9,8,4,1,4
659,acclimatés,aklimate,0.01,10,8,4,1,4
660,accointance,akw5t@s,0.14,11,7,3,1,2
661,accolade,akolad,0.84,8,6,3,1,2
662,accolades,akolad,0.12,9,6,3,1,2
663,accolant,akol@,0.14,8,5,3,1,1
664,accolerais,akOl°RE,0.01,10,7,4,1,1
665,accolé,akole,0.03,6,5,3,1,8
666,accolée,akole,0.14,7,5,3,2,8
667,accommodais,akomodE,0.01,11,7,4,1,4
668,accommodait,akomodE,0.01,11,7,4,1,4
669,accommodant,akomod@,0.22,11,7,4,2,3
670,accommodante,akomod@t,0.14,12,8,4,1,2
671,accommodants,akomod@,0.04,12,7,4,1,3
672,accommodation,akomodasj&,0.04,13,10,5,1,1
673,accommode,akomOd,0.78,9,6,3,1,2
674,accommodement,akomOd°m@,0.11,13,9,5,1,2
675,accommodent,akomOd,0.13,11,6,3,1,2
676,accommoder,akomode,0.69,10,7,4,1,4
677,accommodera,akomOd°Ra,0.01,11,9,5,1,1
678,accommoderai,akomOd°RE,0.06,12,9,5,1,4
679,accommoderais,akomOd°RE,0.16,13,9,5,1,4
680,accommoderait,akomOd°RE,0.11,13,9,5,1,4
681,accommoderez,akomOd°Re,0.02,12,9,5,1,1
682,accommoderont,akomOd°R&,0.01,13,9,5,1,1
683,accommodèrent,akomodER,0.1,13,8,4,1,1
684,accommodé,akomode,0.13,9,7,4,1,4
685,accommodée,akomode,0.03,10,7,4,1,4
686,accompagna,ak&paNa,0.15,10,7,4,1,2
687,accompagnai,ak&paNE,0.03,11,7,4,1,4
688,accompagnaient,ak&paNE,0.43,14,7,4,1,4
689,accompagnais,ak&paNE,0.4,12,7,4,1,4
690,accompagnait,ak&paNE,2.04,12,7,4,1,4
691,accompagnant,ak&paN@,0.62,12,7,8,4,4
692,accompagnateur,ak&paNat9R,0.4,14,10,5,1,2
693,accompagnateurs,ak&paNat9R,0.29,15,10,5,1,2
694,accompagnatrice,ak&paNatRis,0.09,15,11,5,1,2
695,accompagnatrices,ak&paNatRis,0.02,16,11,5,1,2
696,accompagne,ak&paN,33.28,10,6,3,1,3
697,accompagnement,ak&paN°m@,0.61,14,9,5,1,2
698,accompagnements,ak&paN°m@,0.03,15,9,5,1,2
699,accompagnent,ak&paN,2.08,12,6,3,1,3
700,accompagner,ak&paNe,24.87,11,7,4,1,11
701,accompagnera,ak&paN°Ra,1.81,12,9,5,1,2
702,accompagnerai,ak&paN°RE,1.01,13,9,5,1,4
703,accompagnerais,ak&paN°RE,0.16,14,9,5,1,4
704,accompagnerait,ak&paN°RE,0.09,14,9,5,1,4
705,accompagneras,ak&paN°Ra,0.52,13,9,5,1,2
706,accompagnerez,ak&paN°Re,0.65,13,9,5,1,1
707,accompagneriez,ak&paN°Rje,0.12,14,10,5,1,1
708,accompagnerons,ak&paN°R&,0.25,14,9,5,1,2
709,accompagneront,ak&paN°R&,0.52,14,9,5,1,2
710,accompagnes,ak&paN,5.48,11,6,3,1,3
711,accompagnez,ak&paNe,4.41,11,7,4,1,11
712,accompagniez,ak&paNe,0.45,12,7,4,1,11
713,accompagnions,ak&paN&,0.02,13,7,4,1,2
714,accompagnons,ak&paN&,0.73,12,7,4,1,2
715,accompagné,ak&paNe,6.6,10,7,8,4,22
716,accompagnée,ak&paNe,4.05,11,7,8,4,22
717,accompagnées,ak&paNe,0.12000000000000001,12,7,8,4,22
718,accompagnés,ak&paNe,1.25,11,7,8,4,22
719,accompli,ak&pli,7.41,8,6,9,9,33
720,accomplie,ak&pli,4.05,9,6,6,4,22
721,accomplies,ak&pli,0.28,10,6,6,4,22
722,accomplir,ak&pliR,9.31,9,7,3,1,2
723,accomplira,ak&pliRa,0.55,10,8,4,1,2
724,accomplirai,ak&pliRE,0.33,11,8,4,1,4
725,accompliraient,ak&pliRE,0.01,14,8,4,1,4
726,accomplirait,ak&pliRE,0.12,12,8,4,1,4
727,accompliras,ak&pliRa,0.05,11,8,4,1,2
728,accomplirent,ak&pliR,0.01,12,7,3,1,2
729,accomplirez,ak&pliRe,0.09,11,8,4,1,1
730,accomplirons,ak&pliR&,0.17,12,8,4,1,2
731,accompliront,ak&pliR&,0.04,12,8,4,1,2
732,accomplis,ak&pli,1.84,9,6,6,4,22
733,accomplissais,ak&plisE,0.02,13,8,4,1,3
734,accomplissait,ak&plisE,0.05,13,8,4,1,3
735,accomplissant,ak&plis@,0.17,13,8,4,1,1
736,accomplisse,ak&plis,1.04,11,7,3,1,2
737,accomplissement,ak&plis°m@,1.27,15,10,5,1,2
738,accomplissements,ak&plis°m@,0.22,16,10,5,1,2
739,accomplissent,ak&plis,1.12,13,7,3,1,2
740,accomplissez,ak&plise,0.54,12,8,4,1,1
741,accomplissiez,ak&plisje,0.02,13,9,4,1,1
742,accomplissions,ak&plisj&,0.16,14,9,4,1,1
743,accomplissons,ak&plis&,0.28,13,8,4,1,1
744,accomplit,ak&pli,2.14,9,6,3,1,11
745,accord,akOR,761.77,6,4,2,1,6
746,accorda,akORda,0.38,7,6,3,1,3
747,accordaient,akORdE,0.17,11,6,3,1,4
748,accordais,akORdE,0.44,9,6,3,1,4
749,accordait,akORdE,0.7,9,6,3,1,4
750,accordant,akORd@,0.24,9,6,3,1,1
751,accordas,akORda,0.01,8,6,3,1,3
752,accorde,akORd,17.04,7,5,2,1,3
753,accordent,akORd,1.31,9,5,2,1,3
754,accorder,akORde,10.59,8,6,3,1,10
755,accordera,akORd°Ra,0.98,9,8,4,1,2
756,accorderai,akORd°RE,0.46,10,8,4,1,4
757,accorderais,akORd°RE,0.24,11,8,4,1,4
758,accorderait,akORd°RE,0.08,11,8,4,1,4
759,accorderas,akORd°Ra,0.06,10,8,4,1,2
760,accorderez,akORd°Re,0.52,10,8,4,1,1
761,accorderiez,akORd°Rje,0.14,11,9,4,1,1
762,accorderons,akORd°R&,0.14,11,8,4,1,2
763,accorderont,akORd°R&,0.14,11,8,4,1,2
764,accordes,akORd,1.23,8,5,2,1,3
765,accordeur,akORd9R,0.25,9,7,3,1,1
766,accordez,akORde,6.0,8,6,3,1,10
767,accordiez,akORdje,0.3,9,7,3,1,1
768,accordions,akORdj&,0.05,10,7,3,1,1
769,accordo,akORdo,0.01,7,6,3,1,1
770,accordons,akORd&,0.75,9,6,3,1,1
771,accords,akOR,4.42,7,4,2,1,6
772,accordèrent,akORdER,0.01,11,7,3,1,1
773,accordé,akORde,8.09,7,6,6,4,20
774,accordée,akORde,3.29,8,6,6,4,20
775,accordées,akORde,0.52,9,6,6,4,20
776,accordéon,akORde&,3.02,9,7,4,1,2
777,accordéoniste,akORdeonist,0.26,13,11,5,1,2
778,accordéons,akORde&,0.22,10,7,4,1,2
779,accordés,akORde,1.0,8,6,6,4,20
780,accort,akOR,0.01,6,4,2,1,6
781,accorte,akORt,0.02,7,5,2,1,2
782,accosta,akOsta,0.11,7,6,3,1,1
783,accostage,akOstaZ,0.47,9,7,3,1,1
784,accostait,akOstE,0.11,9,6,3,1,3
785,accostant,akOst@,0.01,9,6,3,2,2
786,accoste,akOst,0.27,7,5,2,1,2
787,accostent,akOst,0.13,9,5,2,1,2
788,accoster,akOste,0.67,8,6,3,1,5
789,accosterez,akOst°Re,0.03,10,8,4,1,1
790,accosterons,akOst°R&,0.01,11,8,4,1,1
791,accostez,akOste,0.14,8,6,3,1,5
792,accostiez,akOstje,0.01,9,7,3,1,1
793,accostons,akOst&,0.01,9,6,3,1,1
794,accosté,akOste,0.23,7,6,3,1,5
795,accostée,akOste,0.15,8,6,3,1,5
796,accotement,akOt°m@,0.01,10,7,4,1,2
797,accoucha,akuSa,0.14,8,5,3,1,1
798,accouchaient,akuSE,0.03,12,5,3,1,3
799,accouchais,akuSE,0.05,10,5,3,1,3
800,accouchait,akuSE,0.17,10,5,3,1,3
801,accouchant,akuS@,0.7,10,5,6,4,4
802,accouche,akuS,4.54,8,4,2,1,3
803,accouchement,akuS°m@,5.47,12,7,4,1,2
804,accouchements,akuS°m@,0.48,13,7,4,1,2
805,accouchent,akuS,0.08,10,4,2,1,3
806,accoucher,akuSe,6.56,9,5,3,1,7
807,accouchera,akuS°Ra,0.04,10,7,4,1,2
808,accoucherait,akuS°RE,0.16,12,7,4,1,1
809,accoucheras,akuS°Ra,0.14,11,7,4,1,2
810,accouches,akuS,0.46,9,4,2,1,3
811,accoucheur,akuS9R,0.06,10,6,3,1,2
812,accoucheuse,akuS2z,0.13,11,6,3,1,1
813,accouchez,akuSe,0.29,9,5,3,1,7
814,accouché,akuSe,3.08,8,5,3,1,7
815,accouchée,akuSe,0.18,9,5,6,4,14
816,accouchées,akuSe,0.37,10,5,3,1,7
817,accouchés,akuSe,0.01,9,5,3,1,7
818,accoude,akud,0.02,7,4,2,1,1
819,accouder,akude,0.01,8,5,3,1,8
820,accoudoir,akudwaR,0.4,9,7,3,1,2
821,accoudoirs,akudwaR,0.06,10,7,3,1,2
822,accoudé,akude,0.25,7,5,3,2,8
823,accoudée,akude,0.03,8,5,3,2,8
824,accoudés,akude,0.03,8,5,3,2,8
825,accoupla,akupla,0.01,8,6,3,1,1
826,accouplaient,akuplE,0.01,12,6,3,1,3
827,accouplait,akuplE,0.01,10,6,3,1,3
828,accouplant,akupl@,0.06,10,6,3,1,1
829,accouple,akupl,0.34,8,5,2,1,2
830,accouplement,akupl°m@,0.72,12,8,4,1,2
831,accouplements,akupl°m@,0.05,13,8,4,1,2
832,accouplent,akupl,0.49,10,5,2,1,2
833,accoupler,akuple,0.83,9,6,3,1,5
834,accouplera,akupl°Ra,0.05,10,8,4,1,1
835,accoupleront,akupl°R&,0.03,12,8,4,1,1
836,accouplé,akuple,0.06,8,6,3,1,5
837,accouplée,akuple,0.01,9,6,3,1,5
838,accouplées,akuple,0.11,10,6,3,1,5
839,accouplés,akuple,0.12,9,6,3,1,5
840,accouraient,akuRE,0.04,11,5,3,1,7
841,accourais,akuRE,0.01,9,5,3,1,7
842,accourait,akuRE,0.16,9,5,3,1,7
843,accourant,akuR@,0.02,9,5,3,1,1
844,accoure,akuR,0.15,7,4,2,1,5
845,accourent,akuR,0.32,9,4,2,1,5
846,accoures,akuR,0.01,8,4,2,1,5
847,accourez,akuRe,0.37,8,5,3,1,1
848,accouriez,akuRje,0.01,9,6,3,1,1
849,accourir,akuRiR,0.57,8,6,3,1,1
850,accourons,akuR&,0.29,9,5,3,1,2
851,accourra,akuRa,0.05,8,5,3,1,1
852,accourrai,akuRE,0.03,9,5,3,1,7
853,accourrais,akuRE,0.02,10,5,3,1,7
854,accourrait,akuRE,0.04,10,5,3,1,7
855,accourront,akuR&,0.04,10,5,3,1,2
856,accours,akuR,0.7,7,4,2,1,5
857,accourt,akuR,0.91,7,4,2,1,5
858,accouru,akuRy,0.6,7,5,3,1,6
859,accourue,akuRy,0.01,8,5,3,1,6
860,accourues,akuRy,0.14,9,5,3,1,6
861,accoururent,akuRyR,0.21,11,6,3,1,1
862,accourus,akuRy,0.34,8,5,3,1,6
863,accourut,akuRy,0.14,8,5,3,1,6
864,accoutrement,akutR°m@,1.19,12,8,4,1,2
865,accoutrements,akutR°m@,0.11,13,8,4,1,2
866,accoutré,akutRe,0.06,8,6,6,4,12
867,accoutrés,akutRe,0.02,9,6,3,2,6
868,accoutumance,akutym@s,0.2,12,8,4,1,2
869,accoutumances,akutym@s,0.1,13,8,4,1,2
870,accoutume,akutym,0.03,9,6,3,1,2
871,accoutumer,akutyme,0.33,10,7,4,1,9
872,accoutumé,akutyme,0.41000000000000003,9,7,8,4,18
873,accoutumée,akutyme,0.19,10,7,8,4,18
874,accoutumées,akutyme,0.14,11,7,4,2,9
875,accoutumés,akutyme,0.03,10,7,8,4,18
876,accras,akRas,0.1,6,5,2,1,1
877,accro,akRo,7.88,5,4,4,4,12
878,accroc,akRo,1.67,6,4,2,1,6
879,accrocha,akRoSa,0.02,8,6,3,1,2
880,accrochage,akRoSaZ,1.44,10,7,3,1,2
881,accrochages,akRoSaZ,0.62,11,7,3,1,2
882,accrochaient,akRoSE,0.06,12,6,3,1,4
883,accrochais,akRoSE,0.47,10,6,3,1,4
884,accrochait,akRoSE,0.56,10,6,3,1,4
885,accrochant,akRoS@,0.43,10,6,3,2,2
886,accroche,akROS,16.84,8,5,4,4,10
887,accrochent,akROS,1.37,10,5,2,1,5
888,accrocher,akRoSe,10.46,9,6,3,1,10
889,accrochera,akROS°Ra,0.15,10,8,4,1,1
890,accrocherai,akROS°RE,0.38,11,8,4,1,4
891,accrocherais,akROS°RE,0.04,12,8,4,1,4
892,accrocherait,akROS°RE,0.04,12,8,4,1,4
893,accrocherez,akROS°Re,0.17,11,8,4,1,1
894,accrocheront,akROS°R&,0.02,12,8,4,1,1
895,accroches,akROS,2.29,9,5,4,4,10
896,accrocheur,akRoS9R,0.55,10,7,3,1,2
897,accrocheurs,akRoS9R,0.03,11,7,3,1,2
898,accrocheuse,akRoS2z,0.02,11,7,3,1,2
899,accrochez,akRoSe,8.03,9,6,3,1,10
900,accrochiez,akRoSje,0.17,10,7,3,1,1
901,accrochions,akRoSj&,0.02,11,7,3,1,1
902,accrochons,akRoS&,0.12,10,6,3,1,1
903,accrochèrent,akRoSER,0.02,12,7,3,1,1
904,accroché,akRoSe,7.03,8,6,6,4,20
905,accrochée,akRoSe,2.23,9,6,6,4,20
906,accrochées,akRoSe,0.8600000000000001,10,6,6,4,20
907,accrochés,akRoSe,1.76,9,6,6,4,20
908,accrocs,akRo,0.23,7,4,2,1,6
909,accroire,akRwaR,0.02,8,6,2,1,1
910,accrois,akRwa,0.01,7,5,2,1,2
911,accroissaient,akRwasE,0.01,13,7,3,1,2
912,accroissant,akRwas@,0.04,11,7,3,1,1
913,accroissement,akRwas°m@,0.41,13,9,4,1,1
914,accroissent,akRwas,0.04,11,6,2,1,2
915,accroissez,akRwase,0.04,10,7,3,1,1
916,accros,akRo,1.49,6,4,4,4,12
917,accroupi,akRupi,0.88,8,6,6,4,18
918,accroupie,akRupi,0.72,9,6,6,4,18
919,accroupir,akRupiR,0.09,9,7,3,1,2
920,accroupis,akRupi,0.4,9,6,6,4,18
921,accroupissais,akRupisE,0.01,13,8,4,1,3
922,accroupissait,akRupisE,0.15,13,8,4,1,3
923,accroupisse,akRupis,0.01,11,7,3,1,2
924,accroupissent,akRupis,0.02,13,7,3,1,2
925,accroupit,akRupi,0.29,9,6,3,1,9
926,accroît,akRwa,1.12,7,5,2,1,2
927,accroîtra,akRwatRa,0.12,9,8,3,1,1
928,accroîtrait,akRwatRE,0.01,11,8,3,1,1
929,accroître,akRwatR,1.46,9,7,2,1,1
930,accroîtront,akRwatR&,0.01,11,8,3,1,1
931,accru,akRy,0.63,5,4,4,4,22
932,accrue,akRy,0.39,6,4,4,6,22
933,accrues,akRy,0.12000000000000001,7,4,4,4,22
934,accrurent,akRyR,0.01,9,5,2,1,1
935,accrus,akRy,0.05,6,4,4,4,22
936,accrut,akRy,0.02,6,4,2,1,11
937,accréditaient,akReditE,0.01,13,8,4,1,2
938,accréditation,akReditasj&,0.19,13,11,5,1,2
939,accréditations,akReditasj&,0.07,14,11,5,1,2
940,accréditer,akRedite,0.03,10,8,4,1,8
941,accrédité,akRedite,0.1,9,8,8,4,16
942,accréditée,akRedite,0.06,10,8,8,4,16
943,accrédités,akRedite,0.27,10,8,8,6,16
944,accrétion,akResj&,0.03,9,7,3,1,1
945,accueil,ak9j,13.83,7,4,2,1,5
946,accueillais,ak9jE,0.26,11,5,3,1,3
947,accueillait,ak9jE,0.42,11,5,3,1,3
948,accueillant,ak9j@,1.46,11,5,6,4,6
949,accueillante,ak9j@t,0.47,12,6,3,1,2
950,accueillantes,ak9j@t,0.14,13,6,3,1,2
951,accueillants,ak9j@,0.25,12,5,3,1,3
952,accueille,ak9j,4.58,9,4,2,1,5
953,accueillent,ak9j,0.9,11,4,2,1,5
954,accueillera,ak9j°Ra,1.07,11,7,4,1,2
955,accueillerai,ak9j°RE,0.25,12,7,4,1,3
956,accueilleraient,ak9j°RE,0.17,15,7,4,1,3
957,accueillerait,ak9j°RE,0.16,13,7,4,1,3
958,accueilleras,ak9j°Ra,0.01,12,7,4,1,2
959,accueillerez,ak9j°Re,0.24,12,7,4,1,1
960,accueilleriez,ak9j°Rje,0.02,13,8,4,1,1
961,accueillerons,ak9j°R&,0.13,13,7,4,1,2
962,accueilleront,ak9j°R&,0.1,13,7,4,1,2
963,accueilles,ak9j,0.22,10,4,2,1,5
964,accueillez,ak9je,0.97,10,5,3,1,1
965,accueilli,ak9ji,3.79,9,5,3,1,6
966,accueillie,ak9ji,0.65,10,5,3,1,6
967,accueillies,ak9ji,0.05,11,5,3,1,6
968,accueillir,ak9jiR,14.39,10,6,3,1,2
969,accueillirent,ak9jiR,0.03,13,6,3,1,2
970,accueillis,ak9ji,0.98,10,5,3,1,6
971,accueillit,ak9ji,0.5,10,5,3,1,6
972,accueillons,ak9j&,1.88,11,5,3,1,1
973,accule,akyl,0.29,6,4,2,1,2
974,acculent,akyl,0.01,8,4,2,1,2
975,acculer,akyle,0.13,7,5,3,1,8
976,acculera,akyl°Ra,0.01,8,7,4,1,1
977,acculez,akyle,0.04,7,5,3,1,8
978,acculturation,akyltyRasj&,0.01,13,11,5,1,1
979,acculé,akyle,0.44,6,5,6,4,16
980,acculée,akyle,0.04,7,5,3,1,8
981,acculées,akyle,0.01,8,5,3,1,8
982,acculés,akyle,0.06,7,5,3,2,8
983,accumulaient,akymylE,0.04,12,7,4,1,4
984,accumulais,akymylE,0.02,10,7,4,1,4
985,accumulait,akymylE,0.04,10,7,4,1,4
986,accumulant,akymyl@,0.24,10,7,4,1,1
987,accumulateur,akymylat9R,0.03,12,10,5,1,2
988,accumulation,akymylasj&,0.67,12,10,5,1,2
989,accumule,akymyl,1.01,8,6,3,1,2
990,accumulent,akymyl,0.77,10,6,3,1,2
991,accumuler,akymyle,0.85,9,7,4,1,6
992,accumulerez,akymyl°Re,0.01,11,9,5,1,1
993,accumulez,akymyle,0.23,9,7,4,1,6
994,accumulé,akymyle,0.55,8,7,4,1,6
995,accumulée,akymyle,0.09,9,7,4,1,6
996,accumulées,akymyle,0.3,10,7,4,1,6
997,accumulés,akymyle,0.3,9,7,4,1,6
998,accus,aky,0.11,5,3,2,1,2
999,accusa,akyza,0.18,6,5,3,1,2
1000,accusai,akyzE,0.03,7,5,3,1,4
1001,accusaient,akyzE,0.09,10,5,3,1,4
1002,accusais,akyzE,0.29,8,5,3,1,4
1003,accusait,akyzE,1.57,8,5,3,1,4
1004,accusant,akyz@,0.68,8,5,3,1,1
1005,accusateur,akyzat9R,0.45,10,8,8,4,8
1006,accusateurs,akyzat9R,0.22,11,8,8,4,8
1007,accusatif,akyzatif,0.11,9,8,4,1,1
1008,accusation,akyzasj&,12.62,10,8,4,1,2
1009,accusations,akyzasj&,7.11,11,8,4,1,2
1010,accusatoire,akyzatwaR,0.01,11,9,4,1,1
1011,accuse,akyz,13.28,6,4,2,1,3
1012,accusent,akyz,1.77,8,4,2,1,3
1013,accuser,akyze,10.06,7,5,3,1,14
1014,accusera,akyz°Ra,0.65,8,7,4,1,1
1015,accuseraient,akyz°RE,0.03,12,7,4,1,3
1016,accuserais,akyz°RE,0.42,10,7,4,1,3
1017,accuserait,akyz°RE,0.3,10,7,4,1,3
1018,accuserez,akyz°Re,0.04,9,7,4,1,1
1019,accuseriez,akyz°Rje,0.03,10,8,4,1,1
1020,accuserons,akyz°R&,0.02,10,7,4,1,2
1021,accuseront,akyz°R&,0.22,10,7,4,1,2
1022,accuses,akyz,2.72,7,4,2,1,3
1023,accusez,akyze,3.22,7,5,3,1,14
1024,accusiez,akyzje,0.13,8,6,3,1,1
1025,accusions,akyzj&,0.01,9,6,3,1,1
1026,accusons,akyz&,0.16,8,5,3,1,1
1027,accusèrent,akyzER,0.01,10,6,3,1,1
1028,accusé,akyze,21.94,6,5,9,9,42
1029,accusée,akyze,5.91,7,5,9,9,42
1030,accusées,akyze,0.35000000000000003,8,5,9,9,42
1031,accusés,akyze,4.54,7,5,9,9,42
1032,accède,aksEd,0.95,6,5,2,1,3
1033,accèdent,aksEd,0.06,8,5,2,1,3
1034,accèdes,aksEd,0.04,7,5,2,1,3
1035,accès,aksE,29.53,5,4,2,1,1
1036,accéda,akseda,0.03,6,6,3,1,1
1037,accédais,aksedE,0.04,8,6,3,1,4
1038,accédait,aksedE,0.22,8,6,3,1,4
1039,accédant,aksed@,0.03,8,6,3,1,1
1040,accéder,aksede,6.29,7,6,3,1,3
1041,accédera,aksed°Ra,0.05,8,8,4,1,2
1042,accéderai,aksed°RE,0.03,9,8,4,1,4
